tweet_count,user_id,username,text,created_at
418,1420219650231574533,H a n s o l o 💫,"Banjir, Deforestasi, dan Kelalaian Negara

Banjir yang terus berulang di berbagai wilayah Sumatera tidak lagi layak disebut sebagai musibah alam semata, melainkan konsekuensi langsung dari kelalaian kebijakan ekologis. Dalam video yang ditayangkan pada 15 Januari 2025, Mas Ganjar https://t.co/R4w1ZHDDju",Mon Dec 15 01:28:12 +0000 2025
419,4200694752,Ari3Pras ☯️,Kejagung dan Polri harus mengejar pertanggungjawaban korporasi2 pemicu banjir Sumatera hingga ke meja hijau. Jangan hanya berisik pemberitaannya namun sunyi tindaklanjutnya. https://t.co/9b1k61bQWg,Tue Dec 16 12:35:23 +0000 2025
420,69183155,detikcom,"Banjir bandang di Sumatera menyisakan duka mendalam bagi korban. Pakar UGM ini tekankan pemenuhan kebutuhan dasar adalah kunci kesejahteraan fisik dan psikologis korban. Ini contohnya.

Via @detik_edu  https://t.co/5elzE5eAVZ",Tue Dec 09 08:25:00 +0000 2025
421,2548106918,fluffy,"Sialannn, 125M bukannya dipakai buat bantuan korban teman² yang terkena dampa banjir di sumatera, tapi malah dipakai buat kriminal bikin bangunan lagi setelah kejadian yang merenggut begitu banyak nyawa anak².",Thu Dec 11 14:09:26 +0000 2025
422,1101696077147729920,Nakula,"Ketum PDI-P, Ibu Megawati Soekarnoputri lepas bantuan untuk korban banjir Aceh dan Sumatera.

Bismillah... semoga selamat dan berkah buat semua. 🤲🏼 https://t.co/Mfclb7CZHp",Sat Dec 20 02:47:46 +0000 2025
423,1752532657639165952,🄳🄴🄽 🄱🄰🄶🄾🄴🅂,"Banjir Sumatera katanya belum layak disebut bencana nasional.? 
Mungkin karena yang benar-benar nasional itu: rezim yang gagal mengurus negeri.
#RezimKampret
#prayforsumatra https://t.co/xVeHtK5Nqv",Tue Dec 16 00:54:14 +0000 2025
424,1601844554793033728,MadaniNomics 🇲🇾,Isu banjir Sumatera: Tito Karnavian perjelas bantuan Malaysia bukan sumbangan rasmi kerajaan Malaysia. https://t.co/y5qMXhtbtT,Wed Dec 17 08:56:37 +0000 2025
425,23343960,Kompas.com,"Aktris Cinta Laura Kiehl melontarkan kritik terkait bencana banjir dan tanah longsor yang melanda wilayah Sumatera.

Baca di sini: https://t.co/WHxq3c1LPd.

~AA #CintaLauraKiehl https://t.co/4ZWKPLi3Lo",Thu Dec 11 04:59:28 +0000 2025
426,69183155,detikcom,Bareskrim Polri menyelidiki perusakan lingkungan yang menyebabkan banjir di Sumatera. Temuan gelondongan kayu di Garoga dan Anggoli jadi fokus penyidikan. https://t.co/sJmsLeWyOm,Wed Dec 10 07:52:00 +0000 2025
427,720160744461848577,Amrudin Nejad,"Alhamdulillah, setelah 5 jam ditengah perjalanan gelap, logistik Bantuan Ansor tiba di Nagari Pagadih Agam, Sumatera Barat, salah satu wilayah terisolir yg sulit ditembus bantuan Pasca Bencana Banjir #BanserTanggapBencana https://t.co/ilNOlLvgM2",Sun Dec 14 12:17:40 +0000 2025
428,69183155,detikcom,"BNPB ungkap ada jasad dari pemakaman yang ikut tercatat sebagai korban bencana di Sumatera, sebab banjir juga menerjang area pemakaman. https://t.co/br8Y5aRSap",Mon Dec 15 07:10:00 +0000 2025
429,1311219164661469185,Cika maulani,Direktorat Tindak Pidana Tertentu (Dittipidter) Bareskrim Kepolisian Negara Republik Indonesia (Polri) akan segera mengumumkan tersangka kasus bencana banjir di Sumatera Utara https://t.co/3yNeZQm7Ra,Tue Dec 16 02:51:52 +0000 2025
430,3319260420,GELORA NEWS,"Banjir Sumatera Dampak Nyata Kapitalisme Ekstraktif
https://t.co/GNYzJUkQWX",Thu Dec 11 00:48:01 +0000 2025
431,55507370,tvOnenews,"Prabowo Subianto meninjau langsung lokasi bencana banjir dan longsor di Sumatera Barat dengan mengawali kunjungan ke posko pengungsian di Kabupaten Agam, Kamis (18/12/2025). 

#HardNews_Bencana #NewsOne #CariBeritaditvOne #PresidenPrabowo #KorbanBencanaAgam #Sumbar #NO03 https://t.co/j9HnVs2mM9",Thu Dec 18 09:50:00 +0000 2025
432,1825333193568129024,M Dimar Hidayat,"Bukannya bahas detail Logistik bantuan bencana Aceh &amp; Sumatera.
Dgn sengaja memposting rapat ini PS &amp; BGN nir empati ke warga terdampak banjir yg kelaparan di area bencana dgn bahas detail menu MBG.

cc.
@BuruCeleng96454 
@BuruCeleng96454 
@BuruCeleng96454",Wed Dec 17 14:16:40 +0000 2025
433,759692754985242625,kumparan,"Korban jiwa akibat bencana banjir dan longsor di wilayah Sumatera terus bertambah. Berdasarkan dashboard penanganan darurat BNPB, jumlah korban meninggal mencapai 1.003 jiwa per Sabtu (13/12) sore. 

Wilayah dengan korban terbanyak tercatat di Kabupaten Agam, Aceh Utara, dan https://t.co/WnlL49YFA2",Sat Dec 13 09:34:33 +0000 2025
434,351421879,TNI Angkatan Laut,"DARI KOWAL UNTUK SUMATERA: BANTUAN DAN KEPEDULIAN BAGI WARGA TERDAMPAK BANJIR

https://t.co/qqpMI3mBel https://t.co/BKA2cTvuWU",Sat Dec 13 07:25:11 +0000 2025
435,39677695,Good News From Indonesia,"Tak hanya soal prestasi, kemenangan ini juga diwarnai nilai kemanusiaan. Salah satu atlet, Justin Barki, menunjukkan kepedulian sosial dengan menyumbangkan seluruh bonus SEA Games yang diterimanya untuk membantu para korban banjir di Sumatera Utara. Aksi tersebut menjadi",Wed Dec 17 06:04:08 +0000 2025
436,69183155,detikcom,"#Foto Aktivitas warga di Muaro Ambius, Nagari Guguak Malalo, Sumatera Barat, mulai kembali menata kehidupan setelah banjir bandang menerjang kawasan tersebut.

&gt;&gt; https://t.co/WaQXrVWFQY

Foto: ANTARA FOTO/Wahdi Septiawan https://t.co/It1eIZb3eB",Sun Dec 14 09:30:00 +0000 2025
437,23343960,Kompas.com,"BRIN Kirim Drone ke Lokasi Banjir Sumatera, Deteksi Jenazah di Bawah Tanah

Baca di: https://t.co/rlwiD8TDK5 https://t.co/169uO9Kxza",Wed Dec 17 12:29:10 +0000 2025
438,3543491593,💭 baseconvo,"💙 Halo guys sender termasuk yang dekat dengan lokasi bencana banjir sumatera, sudah melakukan penggalangan dana sama teman teman, menurut kalian barang apa yang paling tepat kami salurkan kepada korban bencana banjir sumatera?",Sat Dec 20 10:40:03 +0000 2025
439,69183155,detikcom,"Pakar UGM ini menyebut akar masalah banjir bandang di Sumatera bukan semata-mata bencana alam, tapi deforestasi, rusaknya DAS, dan kelalaian tata ruang. Begini langkah pemulihannya.

Via @detik_edu  https://t.co/Bf0ByhTSOX",Tue Dec 09 05:15:00 +0000 2025
440,23343960,Kompas.com,"Robi Syianturi Lelang Jersey Emas SEA Games demi Bantu Korban Banjir Sumatera

Baca di https://t.co/LOQI1y9M6u https://t.co/fFP757l2Rk",Wed Dec 17 03:15:19 +0000 2025
441,887743587579944960,OposisiCerdas.com,"Update Banjir Sumatera: 1.068 Jiwa Meninggal, 190 Hilang https://t.co/lrcKtFpO3R",Thu Dec 18 22:20:59 +0000 2025
442,17523128,lantip,"kalau kita googling, tahun 2013 itu sudah ada kajian tentang ancaman banjir bandang di sumatera, khususnya sumatera utara. kajiannya didasarkan pd pola banjir sejak 2009. 

dan sarannya tetap satu saja: jaga/kembalikan hutan.",Sat Dec 20 13:44:27 +0000 2025
443,23343960,Kompas.com,"BRIN Kirim Arsinum ke Daerah Banjir Sumatera, Ubah Air Lumpur Jadi Siap Minum

Baca selengkapnya: https://t.co/QQLykZocZN

_RKD #BRIN #Arsinum #sumatera",Wed Dec 17 11:37:58 +0000 2025
444,1158355819512991747,Narasi Newsroom,"Pemerintah mengungkap telah merampungkan pembangunan tujuh jembatan bailey di Sumatera Utara, Sumatera Barat, dan Aceh yang terdampak bencana banjir bandang dan tanah longsor.

“Untuk satu jembatan mempunyai berat antara 30 sampai 50 ton, diangkut dari Jakarta menuju ke tiga https://t.co/RWtzJyrpCS",Wed Dec 17 01:19:48 +0000 2025
445,82550378,Hilario,"@FSulliven @Southernsevn 53 negara membantu Aceh pas tsunami 2004. Emang apa timbal balik yg mereka minta satu per satu?

Kebutuhan bantuan untuk korban banjir Sumatera sekarang sangatlah banyak dan mendesak. Dengan keterbatasan yg ada, emang apa jaminan lu pemerintah pusat bisa segera mengcover semua?",Thu Dec 18 09:16:21 +0000 2025
446,18129942,tempo.co,"Indonesia, Thailand, Malayasia, dan Sri Lanka dilanda banjir. Penanganannya berbeda, termasuk soal bantuan dan untuk korban. Seperti apa di negara lain? 

#TempoPlus 
https://t.co/gfL8LSvzau",Fri Dec 12 14:30:00 +0000 2025
447,69183155,detikcom,Menhan Sjafrie mengatakan Indonesia bisa menangani bencana banjir dan longsor di Sumatera tanpa bantuan pihak asing. Penanganan bencana saat ini disebut berbeda dengan tsunami Aceh pada 2004. https://t.co/Byjy2RTZuy,Tue Dec 09 11:20:00 +0000 2025
448,1038483432391634944,Romitsu Top,"Atas izin Allah SWT , Pondok Pesantren Darul Mukhlisin berubah jadi ""benteng"" pertahanan bagi pemukiman warga disekitarnya saat musibah banjir bandang melanda pulau Sumatera.

@aniesbaswedan 🙏🙏 https://t.co/a6YZ3CedMM",Sat Dec 13 01:55:20 +0000 2025
449,1215230603655700480,ajarrtwiteran,"@gebethcalled @Urrangawak Bisa jd juga kek gitu. Dgn cara halus yakni Di suap dgn izin kelola tambang..klo mau ya syukur, menolak..pasti ada ancaman.
Sama halnya juga mngkin terkait banjir di sumatera. Rakyat melawan pembalakan hutan, mati ditangan aparat. Diam/dibiarkan mlah mati terkena bencana",Fri Dec 12 07:00:45 +0000 2025
450,1562085488219267072,👨‍🚀 𝙎𝙖𝙥𝙥𝙝𝙚𝙞𝙧𝙤𝙨𝙏𝙚𝙖𝙢,"[UPDATE]
SappheirosTeam mewakili Jars Indonesia menjadi salah satu mitra kolaborasi @rumahzakat  menyerahkan bantuan untuk bencana alam banjir bandang di Sumatera Barat sebesar 1,5M. Secara ceremony bantuan tersebut diterima langsung oleh Gubernur Sumatera Barat.

Terima kasih https://t.co/ortFIyFYyw",Thu Dec 11 02:02:16 +0000 2025
451,799023207294504960,PUTRI CEBONG (IG:Putri_cebong.id),"Kisah Haru Prajurit TNI Ditengah Misi Kemanusiaan..😭

Di tengah misi kemanusiaan di Sumatera seorang prajurit TNI sejenak istirahat makan mi instan beralas kardus sebelum kembali berjibaku menolong warga terdampak banjir dan longsor Kisah kecil tapi besar tentang pengorbanan dan https://t.co/0mlGnIrjDu",Thu Dec 11 04:51:27 +0000 2025
452,141500996,Bank Syariah Indonesia,"Assalamu’alaikum, Sahabat Syariah!

BSI, BSI Maslahat serta IIKBSI (Ikatan Istri Karyawan Bank Syariah Indonesia) salurkan bantuan pangan dan obat-obatan untuk para penyintas Banjir Sumatera di Langsa dan Tamiang.

Bantuan tersebut meringankan beban mereka yang sedang dalam https://t.co/aud2pOklLw",Fri Dec 19 04:07:38 +0000 2025
453,69183155,detikcom,Kementerian Lingkungan Hidup (LH) melaporkan terdapat empat perusahaan disegel karena diduga menjadi penyebab bencana banjir di Sumatera. Berikut daftar perusahaannya: https://t.co/tzSVdLFABs,Wed Dec 10 03:46:00 +0000 2025
454,1611567480992043008,Kakilangit,"penggusuran IKN (103.000 keluarga).  
- Lingkungan:  
  - AMDAL dilemahkan → deforestasi 261.575 ha (2024).  
  - Emisi GRK naik 26,48 juta ton/tahun.  
  - Pemutihan 1,7 juta ha sawit ilegal.  
  - Risiko banjir/longsor (contoh Aceh, Sumatera 2025).  
- PSN IKN:",Thu Dec 11 23:30:30 +0000 2025
455,224431376,5tePh3N,"Banjir kembali kepung Sumatera Barat, semoga saudara kita di sana diberikan keselamatan dan perlindungan 🤲 https://t.co/ITl0t3UAIu",Tue Dec 16 05:39:38 +0000 2025
456,23343960,Kompas.com,"Pemerintah tak main-main dengan pihak-pihak yang diduga menjadi penyebab banjir dan longsor di sejumlah wilayah Sumatera.

Baca di sini: https://t.co/a4BH5aigA6

~TA #Sumatera #Banjir https://t.co/NczP6obAnI",Tue Dec 16 03:58:06 +0000 2025
457,1841457604507439104,bulan🌙,"teman2 yang kena dampak banjir khusus wilayah aceh, sumatera utama, dan sumatera barat dan punya akun binance yang udah kyc sebelum 3 desember dapat $80 dari binance ini🤲🙏 https://t.co/dgqhebSEgT",Thu Dec 18 02:50:26 +0000 2025
458,1418928937871228935,Arthur-nya mas Jawa,"Siang ini saya buka sesi baca telapak tangan buat 10 orang, yang fokus pada aspek:
-Percintaan
-Karir
-Sifat (termasuk yang tak disadari)
-Rejeki 

Harga? 
Seikhlasmu saja

Sebagian pendapatan akan didonasikan ke korban bencana banjir Sumatera

Silakan DM/Wa di bio u/ pesan slot https://t.co/r3KAXbLIi6",Thu Dec 11 04:54:44 +0000 2025
459,39677695,Good News From Indonesia,Menteri Pertanian Andi Amran Sulaiman menyerap sebanyak 40 ton cabai rawit merah milik petani Aceh sebagai langkah menjaga kelancaran distribusi pangan sekaligus melindungi pendapatan petani pascabencana banjir dan tanah longsor di wilayah Sumatera. Cabai tersebut berasal dari,Fri Dec 19 06:09:26 +0000 2025
460,153407983,PDI Perjuangan,"DPD PDI Perjuangan Provinsi Sumatera Barat menghadirkan Pos Penanggulangan Bencana untuk membantu korban banjir

Pos penangggulangan bencana yang berlokasi di Kecamatan Bayang Utara ini, memberikan bantuan medis, sembako, bantuan tunai rehabilitasi, distribusi pampers balita, https://t.co/4z5uDmRFHA",Fri Dec 12 05:59:36 +0000 2025
461,80559922,ferizandra,Seluruh dunia heran kenapa pemerintah Indonesia menolak bantuan asing untuk bencana banjir di Sumatera... 😓 https://t.co/qJkyU4pUsN,Fri Dec 19 07:42:20 +0000 2025
462,275838322,tamrintomagola,Menyambut ajakan yg terus diulang Pak Prabowo: DEMI RAKYAT kami akan tetap menyuarakan isi hati/aspirasi rakyat Sumatera yg tertimpa bencana banjir bandang 2025,Fri Dec 19 13:55:19 +0000 2025
463,2194068895,Irfan_newboys🇲🇾🇵🇸🏳️🏴,"SITUASI DI ACEH DAN SUMATRA INDONESIA 

Setakat ini 1,016 orang disahkan terbunuh, 7,600 cedera dan 212 orang hilang di 3 negeri iaitu Acheh, Utara Sumatera dan Barat Sumatera 

900,000 orang terjejas banjir di 3 negeri dengan 300,000 orang sahaja banjir di Tamiang, Acheh. Ada https://t.co/auqZx4FBXX",Tue Dec 16 04:45:30 +0000 2025
464,121640063,Radio Elshinta,"Sekretaris Kabinet (Seskab) Letkol Teddy Indra Wijaya menanggapi anggapan bahwa pemerintah dinilai lambat dalam menangani bencana banjir dan longsor di wilayah Sumatera.

Ia menegaskan sejak awal, seluruh unsur negara dan masyarakat telah bekerja maksimal di lapangan untuk https://t.co/kZAeVzRZMf",Sat Dec 20 04:28:56 +0000 2025
465,71436318,KOMPAS TV,"Pemerintah Bantah Beda Fakta Penanganan Banjir Sumatera | ROSI

https://t.co/y0w9sw7J9g",Sat Dec 13 10:30:00 +0000 2025
466,174156881,▫️OKO▫️,"Masyarakat Adat Dayak Kualan dijadikan TERSANGKA oleh Polisi.

Deforestasi Sumatera bikin banjir.
Deforestasi Kalbar lanjut kriminalisasi.
@ariel_heryanto @AbdonNababan
@andreasharsono @Dandhy_Laksono
@walhikalbar

#ehrd #PembelaHAM #deforestasi",Fri Dec 12 13:21:37 +0000 2025
467,808000848907251712,고운 흰 천,"Siti Nurhaliza bersama Yayasan Nurjiwa miliknya akan ke Sumatera untuk Misi Bantuan Kecemasan Banjir Sumatera, Indonesia",Sat Dec 13 02:51:53 +0000 2025
468,71436318,KOMPAS TV,"Banjir bandang dan tanah longsor yang melanda Sumatera tidak hanya membawa duka bagi manusia, tetapi juga meninggalkan kerusakan serius pada alam. Gelondongan kayu yang hanyut bersama arus banjir menjadi tanda hutan yang semakin gundul akibat alih fungsi lahan, sementara tanah",Mon Dec 15 08:23:56 +0000 2025
469,69183155,detikcom,"Banjir besar di Indonesia ancam kelangsungan hidup orangutan Tapanuli, spesies langka dengan populasi di bawah 800 ekor. Ahli desak perlindungan habitat! 

https://t.co/DL1SfVxVr4",Sun Dec 14 06:50:00 +0000 2025
470,79139422,FADLI ZON,Fadli Zon Ungkap Cagar Budaya Terdampak Banjir Sumatera Mayoritas Makam Tua https://t.co/AlCXjvnMXm,Fri Dec 19 15:33:23 +0000 2025
471,1259753320152887296,Nda ! 🧳,"Percuma dibantu juga jika ujung-ujungnya kasus ditutup seperti yg terjadi di Lampung !
Jangan ngeprank rakyat lah.
Korban meninggal akibat Bencana Banjir Bandang di  Sumatera &amp; Aceh itu sdh mencapai 1000an orang lho !

-----
 Jajaran Sore Jumat 
DISKON 100K Pagiii https://t.co/zETf6WOx5e",Fri Dec 19 05:51:27 +0000 2025
472,1787788662295683072,Nobody,"Ketika stafsus KSP Timoti Ivan Triono &amp; Jubir posko tanggap darurat Aceh Murtalamudin terlibat adu argumen keras terkait penanganan banjir bandang di Aceh &amp; Sumatera.
.
.
.
.
Jajaran Sindang Kabupaten Majalengka Jabar MBG Sekolah Rakyat #PalingManTAB #GreenSMTraktir100Ribu https://t.co/oM33C8CuHx",Fri Dec 19 06:13:16 +0000 2025
473,23343960,Kompas.com,"Pemerintah Bangun 2.603 Rumah untuk Korban Banjir Sumatera, Dananya Bukan dari APBN

Baca di: https://t.co/zOnd0ZoMqX https://t.co/r5l5wnrf3t",Wed Dec 17 10:02:16 +0000 2025
474,345816103,the Man with the dragon tattoo,"@__AnakKolong @JimlyAs @mohmahfudmd @DivHumas_Polri @KemensetnegRI Perusahaan drone tsb yg punya bukti"" soal kerusakan hutan di Indonesia kah? Terutama di sumatera yg kena banjir bandang kemarin??",Thu Dec 11 17:44:36 +0000 2025
475,1944020434670039041,quotesnap,"Saat air naik kepedulian juga ikut naik Projo Peduli Bencana memilih Setia Digaris Rakyat bersama Budi Arie Setiadi untuk hadir membantu sesama

https://t.co/xwourUxaUL",Thu Dec 18 07:00:00 +0000 2025
476,69183155,detikcom,"Tim SAR menemukan bangkai orangutan tapanuli di Sumatera Utara, menyoroti ancaman punahnya spesies langka ini akibat banjir dan kerusakan habitat. https://t.co/U37gdayThT",Mon Dec 15 11:55:16 +0000 2025
477,887743587579944960,OposisiCerdas.com,Prabowo Sebut Banjir Sumatera Karena Perubahan Iklim https://t.co/6kqioIyJul,Mon Dec 15 15:18:40 +0000 2025
478,1866658491576016896,abdul,"Sabtu malam Minggu 20 Desember 

Belum usai duka sumatera 
Sekarang banjir longsor terjadi di Guci, Kaki gunung Slamet Jawa Tengah 
Innalillahi wainnailaihi rojiun 

Apakah ini akibat penambangan di gunung Slamet ?
Prabowo masih mau lanjutin kebijakan"" Jokowi ? https://t.co/sAPpfBv3Sv",Sat Dec 20 13:40:18 +0000 2025
479,1615267148322213891,tj.tintin™,"https://t.co/NqSMDD0EZL

Yuks teman-teman kita tanda tangani petisi diatas agar musibah di Sumatera ditetapkan menjadi bencana nasional.. Retuit yg banyak biar makin banyak yg tanda tangan..
Link ada di atas..
Thanks before 🙏 https://t.co/FKqWoOLXfT",Mon Dec 15 15:22:22 +0000 2025
480,9688522,Aceh 🇮🇩🇹🇷🇵🇸,"Komunitas Aceh Malaysia Siap Kirim 500 Ton Bantuan untuk membantu korban Banjir Aceh Sumatera, Namun Terhambat Regulasi Pemerintah 🇮🇩 https://t.co/cYknWvLQuS",Wed Dec 10 16:24:04 +0000 2025
481,1385407713987874820,3rwin 4rdian.___34,"@kompascom Kerja aja om gemoy jangan dikit dikit nyari kambing hitam di bencana sumatera, emang masih ada kambing hitam disana ? Semua kebawa banjir.
Om gemoy sebenar nya presiden atau Capres sih ?",Mon Dec 15 11:41:24 +0000 2025
482,1968182162731270144,Mentri Urusan Yang Tidak Beres,"@Dihandri1 @ARSIPAJA Luhut bangga banget dapet dana UEA, tapi coba cek, itu duit lari ke akar pohon atau ke saku konsultan &amp; seremonial pejabat?

 Dikira hutan Sumatera yang gundul bisa tumbuh lagi cuma dengan salaman sama Syekh Arab? Realitanya, banjir di Sumatera makin parah (Desember 2025), bukti",Sun Dec 14 12:08:46 +0000 2025
483,1968182162731270144,Mentri Urusan Yang Tidak Beres,"@KangManto123 Akhirnya Bapak Menteri Agama kita turun gunung, bukan buat ngurusin sertifikasi halal atau kerukunan umat, tapi buat nge judge bahwa korupsi &amp; pelanggaran agama itu sama aja kayak pemanggil bencana! Busettt, lu kira rakyat bego, Prof? Lu mau bilang banjir Sumatera itu hukuman",Thu Dec 11 01:02:55 +0000 2025
484,1878054524067426304,𝒎𝒆𝒊.,"[HELP RT]

OPEN DONATION

Kami THE B yang berdomisili di Wilayah Sumatera Utara membuka donasi untuk membantu korban terdampak banjir dan tanah longsor di Wilayah Sumatera Utara dan Aceh Tamiang. https://t.co/WhLDodazUu",Thu Dec 11 15:31:43 +0000 2025
485,1627137208468779010,Pohan,"@zakiberkata Itu tandanya bukit nya sudah gundul, gak ada lagi penyerapan air nya, otomatis air nya turun dari bukit apabila hujan deras bahkan mengakibatkan longsor dan banjir bandang, seperti itu pula yang terjadi di sumatera",Fri Dec 12 08:47:01 +0000 2025
486,941458748,Ricky Kardjono 🇮🇩,"@SeriDianawati Nir empathy ya mbak @SeriDianawati ...😡😡😡

https://t.co/34aVVFINBI",Thu Dec 18 02:14:56 +0000 2025
487,161251950,Reza,"@arumanjani_ @NarasiNewsroom Mitigasi harus benar, benar dan benar, percuma bicara mitigasi kalau alur banjir banjir bandang tetap didiami manusia, Yang di Sumatera itu beberapa lokasi ditemukan lapisan sedimentasi purba bekas banjir bandang, tapi sudah jadi desa, sekarang ya hilang desanya tersapu banjir",Thu Dec 11 00:51:03 +0000 2025
488,1966598834311884801,Blessed & Loved ❤️‍🔥,"@tanyarlfes Aku ga ngikutin jule2 ini, hidup ga mungkin stuck di satu hal doang. Skrg korban banjir sumatera udh berminggu2 ga bisa ngapa2in, masa yg ga terdampak secara lgsg ga boleh ngapa2in karena harus terus ikut berkabung? Bumi terus berputar, ngomongin hal lain bukan berarti ga peduli",Mon Dec 15 04:27:57 +0000 2025
489,1801064970337345536,MyCommunitynews,"2. Menurut kenyataan yang dikeluarkan Pejabat Perdana Menteri, langkah itu sebagai tanda persahabatan yang terjalin antara Malaysia dan Indonesia dan atas ihsan kepada kerajaan Indonesia serta rakyatnya atas bencana banjir yang membabitkan kawasan Aceh dan Sumatera Utara.",Fri Dec 12 08:37:01 +0000 2025
490,597402491,Dika,"@ainunnajib @ramydhia Bapak pernah kena banjir nggak? Saya pernah September kemarin, waktu banjir besar di Bali. Rasanya campur aduk, antara sedih, trauma, sibuk bersih-bersih sampe tenaga terkuras semua, boro-boro mikirin status bencana. Apalagi yang di Sumatera yang skala jauuuuh lebih parah.",Sat Dec 13 17:47:21 +0000 2025
491,1609037314558418946,Satrya Werman,"@S4N_W1B1 sepertinya prabowo kebanyakan omon omon jadi tidak bisa secerdas SBY berfikir dan bertindak tepat  dalam menangani Bencana banjir Sumatera
belum terlihat kecintaannya pada RAKYAT RI yg menderita karena bencana",Sat Dec 13 14:26:06 +0000 2025
492,1689127825440493568,Ayah_e_Faiq,"@abu_waras @prabowo Bagaimana respon Presiden RI mendengar langsung KRITIK dari Korban Banjir Bandang Sumatera??!

Akan adakah Menteri yang dipecat??!

Hidup Jokowi...!!!
https://t.co/Hie2Uzm6iH",Thu Dec 18 10:27:48 +0000 2025
493,1727048834075783168,Harjo mulyo,"@P3gEl anak-anak penyintas bencana banjir bandang sumatera
""Negara Kaya Raya Indonesia""
-Presiden Lupa Pada Sila Kedua &amp; Kelima Pancasila""",Wed Dec 17 16:24:56 +0000 2025
494,1756605576543686656,Sayyid Muhammad,"@randomable_ Nama anggota DPR yg menyuarakan keberatannya kepada kayu yg hanyut terbawa banjir bandang sumatera digunakan oleh korban bencana sumatera
Alex indra Lukman dari komisi IV,fraksi PDI-P,Dapil I Sumbar,semoga di 5 tahun berikutnya terpilih lagi",Thu Dec 18 07:28:38 +0000 2025
495,1175107701304483840,dean,"@indepenSumatera ACEH kuat, semua udh mereka lalui, berdamai dg masa lalu sudah, Tsunami sudah, Gempa Sudah, skrg Banjir dan tanah longsor mereka masih bersyukur.. ACEH hebat,, Sumatera Itu KUAT..",Tue Dec 16 10:37:49 +0000 2025
496,1872811275530756096,Your Moon Light,"@gerehpetekk @zeabrizkie Lu pikir kalo 01 atau 03 yg menang, korban banjir Aceh sm Sumatera bakal dianggap cuman statistik? Bakal ada statmen, ""sawit ya pohon! Ada daunnya juga!""???

Bakal ada konflik polri ngelawan perintah MK buat mundur klo punya jabatan sipil???

Oiya ga bisa mikir ya",Wed Dec 17 12:22:06 +0000 2025
497,1604064608913723394,Artanabil,"1. Gerombolan Jokowi menjatuhkan nama Prabowo di tengah bencana banjir Sumatera.

Dikira kirim bantuan, helikopter di Langsa hanya numpang foto
Cc Pak @Prabowo @gerindra

#IndonesiaWajibRevolusi 
#IndonesiaWajibRevolusi https://t.co/9h0HS66k0R",Sat Dec 13 01:23:33 +0000 2025
498,131814756,susno duadji,"Viral Kayu Gelondongan di Banjir Sumatera, Susno Duadji: Menhut Raja Jul... https://t.co/FBl20Ueqqo lewat @YouTube https://t.co/R2y5EfnZly",Sat Dec 13 05:14:37 +0000 2025
499,69183155,detikcom,"Beberapa kampus ini memberikan beasiswa hingga keringanan UKT untuk mahasiswa-mahasiswa mereka yang terdampak banjir dan tanah longsor di Sumatera. Kampus mana saja?

Via @detik_edu  https://t.co/8Y5KBuUfdJ",Tue Dec 09 08:15:00 +0000 2025
500,69667455,ahmad faisal,"@Giiselje Yang kuning itu perkebunan sawit, dan terpusat bagian timur Sumatera. Seperti Sumsel, Jambi bagian timur, Sumut bagian timur dan hampir seluruh riau

Tp yang banjir bandang kemaren sebagian besar wilayah barat. 

Artinya bkn karena sawit, tp lebih ke pembalakan liar",Sat Dec 13 14:09:10 +0000 2025
501,1935912898578255872,Nusantara Insight,"Keren sekali, semngat terus ya bapak-bapak polisi, semoga semua korban hilang dan yang meninggal di bencana banjir di Sumatera segera bisa ditemukan.",Thu Dec 11 05:48:05 +0000 2025
502,73309923,Muhammadiyah,"9) “Kegiatan gotong royong perbaikan jembatan ini merupakan bagian dari komitmen Muhammadiyah untuk mempercepat pemulihan di wilayah terdampak banjir dan longsor di Sumatera Barat. Melalui sinergi bersama warga, pemerintah, dan berbagai elemen persyarikatan, proses pemulihan",Thu Dec 11 01:23:27 +0000 2025
503,941458748,Ricky Kardjono 🇮🇩,"@arifin34533 DPR nya juga sama, kang @arifin34533 ...
Sampe sekarang ga bisa mendesak pemerintah utk menetapkan bancana banjir di Sumatera jd level bencana nasional tuh...😤😤😤",Mon Dec 15 08:21:39 +0000 2025
504,1484472727142486019,Rindarwati,"@P3gEl @ebbe1802 Tahun 2025 Geng gonknya jadi Banjir Bandang di Sumatera yg penampakan banjirnya ada byk ribuan Kayu Gelondongan

Ini Fakta Deforestasi",Sun Dec 14 10:53:15 +0000 2025
505,299655411,ReneO177,@indepenSumatera Kalo warga sumatera merasa semuanya baik2 saja walaupun sdh diterjang banjir bandang yg meluluh lantakkan semua harta benda dan tidak ada yg berteriak meminta pemerintah untuk usut tuntas dan hukum mereka yg tlibat deforestasi.. benar2 speechless..,Sat Dec 13 06:04:32 +0000 2025
506,58750351,🇲🇨Andhika Athma 🇲🇨,"@tempodotco berarti memang gak paham kenapa bisa terjadi bencana banjir di Sumatera....
Setelah Sumatera, siap2 Kalimantan yang sudah dibotakin termasuk mengatasnamakan lahan untuk 'food estate' yang amburadul itu. Sekarang Papua. Tunggu aja 5 - 10 tahun lagi..",Wed Dec 17 08:17:16 +0000 2025
